,id_str
0,1306687846204542977
1,1306687848020471813
2,1306687850088411143
3,1306687854265991171
4,1306687857944264705
5,1306687871185612801
6,1306687873878495232
7,1306687874595774464
8,1306687877917614084
9,1306687878056087559
10,1306687878072872962
11,1306687879389814790
12,1306687882120368131
13,1306687882153857024
14,1306687882887933954
15,1306687883328143360
16,1306687887027523584
17,1306687886973173760
18,1306687887442878466
19,1306687887530958862
20,1306687887749066752
21,1306687890785738760
22,1306687891553345537
23,1306687894048976896
24,1306687894577389571
25,1306687895848259585
26,1306687896041082881
27,1306687899233071104
28,1306687903687294976
29,1306687907843973124
30,1306687911136501776
31,1306687911232860160
32,1306687915628601352
33,1306687916136112142
34,1306687917264433153
35,1306687919873236994
36,1306687923568377856
37,1306687923543253013
38,1306687932556812292
39,1306687933714518017
40,1306687933831880706
41,1306687937170608128
42,1306687937870925824
43,1306687940727373826
44,1306687941444538369
45,1306687944850194437
46,1306687944862900228
47,1306687945366175751
48,1306687948016975879
49,1306687954350350337
50,1306687957659783169
51,1306687961518530562
52,1306687965796675584
53,1306687970473398272
54,1306687974080311296
55,1306687975728787457
56,1306687978098565134
57,1306687978782236702
58,1306687983383388180
59,1306687983895146496
60,1306687987867168768
61,1306687990526283778
62,1306687994993299466
63,1306687996654161922
64,1306687997476327424
65,1306687999456030720
66,1306688001360179200
67,1306688001271980032
68,1306688004896026624
69,1306688005122543616
70,1306688007295115265
71,1306688011774631948
72,1306688012101746688
73,1306688013272002560
74,1306688013490102277
75,1306688017365573632
76,1306688028425900033
77,1306688029399023616
78,1306688029688500224
79,1306688029961011203
80,1306688029986299911
81,1306688030628028428
82,1306688030657384451
83,1306688032544882688
84,1306688033387941890
85,1306688033840865291
86,1306688034574921733
87,1306688034751082498
88,1306688038198587392
89,1306688041847795712
90,1306688045165486090
91,1306688049435287559
92,1306688054464258056
93,1306688060260671488
94,1306688062504620033
95,1306688062609592323
96,1306688063482011654
97,1306688063683338244
98,1306688067470794760
99,1306688068942991362
100,1306688070821969925
101,1306688071195340801
102,1306688075230187520
103,1306688076555657227
104,1306688079361724416
105,1306688079617429504
106,1306688083404955670
107,1306688084206067714
108,1306688086890299393
109,1306688088924721153
110,1306688091227336704
111,1306688095769767943
112,1306688100077248512
113,1306688103566901248
114,1306688104187789318
115,1306688104519008257
116,1306688104808488960
117,1306688105425129475
118,1306688108193251328
119,1306688112228143104
120,1306688111691395078
121,1306688112584806400
122,1306688116800004102
123,1306688116909117441
124,1306688121610866690
125,1306688122759966723
126,1306688122772533248
127,1306688122688802817
128,1306688126178525190
129,1306688127147421696
130,1306688127671640068
131,1306688128242135040
132,1306688128674082816
133,1306688130498678785
134,1306688130922274818
135,1306688133497532416
136,1306688134378381312
137,1306688134944497664
138,1306688135095443456
139,1306688137381453827
140,1306688137649885184
141,1306688138169982995
142,1306688138232967169
143,1306688137373118464
144,1306688138165788679
145,1306688138711007234
146,1306688141198274561
147,1306688141848387585
148,1306688143035379712
149,1306688143249281024
150,1306688146516606978
151,1306688146852192257
152,1306688149779742720
153,1306688150434189318
154,1306688153697296397
155,1306688154682957830
156,1306688158248169473
157,1306688158302699521
158,1306688158483046402
159,1306688160500514816
160,1306688162782048257
161,1306688163092537370
162,1306688164728315905
163,1306688171409772544
164,1306688171628003329
165,1306688176556249088
166,1306688178536034311
167,1306688179274215424
168,1306688180251394048
169,1306688180775780353
170,1306688184546459648
171,1306688185133654016
172,1306688188870729743
173,1306688189399093248
174,1306688189369741313
175,1306688191944994817
176,1306688191932649473
177,1306688192553385986
178,1306688193475956736
179,1306688196441448457
180,1306688195480829952
181,1306688198236467200
182,1306688202523115520
183,1306688206314889222
184,1306688206482612235
185,1306688207342379008
186,1306688211066843138
187,1306688212677603329
188,1306688213487161347
189,1306688214317633536
190,1306688215273951233
191,1306688217039675401
192,1306688217803091968
193,1306688218084114433
194,1306688221506539520
195,1306688222106443783
196,1306688226275491840
197,1306688226418200576
198,1306688226598572038
199,1306688226929700864
200,1306688230482477057
201,1306688230729940993
202,1306688232634097668
203,1306688233208594432
204,1306688234521493504
205,1306688236077690888
206,1306688239282069511
207,1306688239537922057
208,1306688242318745600
209,1306688242784309248
210,1306688243119919105
211,1306688248757002249
212,1306688250547822593
213,1306688251072184321
214,1306688251298799616
215,1306688251697205249
216,1306688252238274560
217,1306688253005832192
218,1306688256361160704
219,1306688259322343424
220,1306688259339231241
221,1306688261255913472
222,1306688264187846669
223,1306688265035096065
224,1306688265785946113
225,1306688268713390080
226,1306688269078245376
227,1306688273297924098
228,1306688273264320517
229,1306688278016544768
230,1306688279908098068
231,1306688280176594945
232,1306688281384382464
233,1306688281489412096
234,1306688281602596868
235,1306688288783306755
236,1306688289005543425
237,1306688297335357440
238,1306688298048462863
239,1306688299050901526
240,1306688299109621764
241,1306688299587624960
242,1306688300988669971
243,1306688301990948865
244,1306688302280568833
245,1306688305162059776
246,1306688306101526541
247,1306688306479075328
248,1306688309834457099
249,1306688310778105857
250,1306688311029895170
251,1306688314045587456
252,1306688314498482176
253,1306688315643568128
