,id_str
0,1401690368349851648
1,1401690368463327240
2,1401690368333254657
3,1401690368412950528
4,1401690367850737665
5,1401690368400314368
6,1401690373173485570
7,1401690376595968002
8,1401690388864409603
9,1401690389149589505
10,1401690397835812864
11,1401690398108442626
12,1401690410590687235
13,1401690415263256576
14,1401690427686752258
15,1401690431495233537
16,1401690436067069953
17,1401690438935924741
18,1401690451741233152
19,1401690456929484807
20,1401690460054200323
21,1401690461501149189
22,1401690469244014595
23,1401690472624631810
24,1401690473614483457
25,1401690486520352769
26,1401690490467143685
27,1401690494749446148
28,1401690498629259271
29,1401690507017863168
30,1401690507567374336
31,1401690510939635712
32,1401690515523911681
33,1401690527934947335
34,1401690561510260739
35,1401690574781042693
36,1401690603012988932
37,1401690645706600448
38,1401690657815732225
39,1401690662408441857
40,1401690670327336962
41,1401690687540809728
42,1401690703248433152
43,1401690712937095171
44,1401690738375770116
45,1401690762929049600
46,1401690804997922817
47,1401690813235707905
48,1401690813709565952
49,1401690834752311299
50,1401690842654560258
51,1401690846659969024
52,1401690859993636867
53,1401690880281509890
54,1401690878960410629
55,1401690901223776263
56,1401690910216253442
57,1401690930457944065
58,1401690939295404034
59,1401690959428022273
60,1401690977044103168
61,1401690997806059522
62,1401691006525796352
63,1401691010682458112
64,1401691052893933577
65,1401691057033785346
66,1401691069276905472
67,1401691077791260673
68,1401691090785226754
69,1401691106698465283
70,1401691177909432321
71,1401691186914418693
72,1401691194854461445
73,1401691199354773511
74,1401691216127971332
75,1401691216324939778
76,1401691233341390849
77,1401691248935714819
78,1401691257831759875
79,1401691258045669376
80,1401691262546190336
81,1401691274885746688
82,1401691283073155079
83,1401691283236655104
84,1401691304418058245
85,1401691312768815104
86,1401691333237121029
87,1401691333417385990
88,1401691379399593986
89,1401691387503038464
90,1401691413532663812
91,1401691421669613568
92,1401691434328150017
93,1401691446529323011
94,1401691450572746753
95,1401691463226851329
96,1401691463298158598
97,1401691463826636801
98,1401691475583246336
99,1401691483791577088
