,id_str
0,1332111896426684417
1,1332111896556822529
2,1332111896888160258
3,1332111897001340928
4,1332111896430854145
5,1332111897597014017
6,1332111897634643971
7,1332111898012160001
8,1332111898230177792
9,1332111899308208128
10,1332111899526385665
11,1332111899207589897
12,1332111899782246401
13,1332111899266326535
14,1332111900277170177
15,1332111900335894529
16,1332111902588145665
17,1332111901984055296
18,1332111906405048320
19,1332111907172585473
20,1332111907604590594
21,1332111907961122817
22,1332111911681466369
23,1332111912855887874
24,1332111915154173952
25,1332111920053284870
26,1332111921538093056
27,1332111922813169664
28,1332111920757927938
29,1332111924088201221
30,1332111925753360386
31,1332111929435955200
32,1332111933659607040
33,1332111934263492608
34,1332111934771105799
35,1332111935299604483
36,1332111937686134785
37,1332111939888144387
38,1332111939439374336
39,1332111940550799360
40,1332111943637798919
41,1332111945168777217
42,1332111948486414336
43,1332111949337944069
44,1332111952789663744
45,1332111952315899907
46,1332111967474114562
47,1332111971920060417
48,1332111973367033859
49,1332111975317446658
50,1332111976814833664
51,1332111995001319431
52,1332112002286759936
53,1332112011187064835
54,1332112012252377090
55,1332112013552709633
56,1332112021018570754
57,1332112027851100171
58,1332112037850308608
59,1332112039569985538
60,1332112042342408198
61,1332112043516833793
62,1332112043579568128
63,1332112046352195584
64,1332112050038988801
65,1332112055730626565
66,1332112056397553672
67,1332112057060225032
68,1332112058658283520
69,1332112087611568128
70,1332112092070088705
71,1332112092288135170
72,1332112092330078212
73,1332112098193793027
74,1332112111456096256
75,1332112114962542595
76,1332112121304391685
77,1332112122571075584
78,1332112123900604416
79,1332112125754531843
80,1332112128841486339
81,1332112133958545412
82,1332112145769783303
83,1332112147589910528
84,1332112152686174208
85,1332112167592660993
86,1332112167785672704
87,1332112167798267905
88,1332112169362714624
89,1332112171258548226
90,1332112174236520451
91,1332112174232317952
92,1332112175041798158
93,1332112187062677509
94,1332112193710682114
95,1332112204141912065
96,1332112207690264577
97,1332112208763916288
98,1332112210290642946
99,1332112217941139456
100,1332112224010178560
101,1332112228062027778
102,1332112233216700416
103,1332112238409347072
104,1332112238677733378
105,1332112254179880960
106,1332112260060176384
107,1332112264619581440
108,1332112266658000896
109,1332112267459092487
110,1332112275931619330
111,1332112278850826240
112,1332112283787431937
113,1332112294625615873
114,1332112295388798977
115,1332112314250776583
116,1332112318382092288
117,1332112318696714241
118,1332112326141636613
119,1332112332365946883
120,1332112333427134465
121,1332112334823755777
122,1332112377853128705
123,1332112381003001856
124,1332112381560967168
125,1332112385696362496
126,1332112386870931456
127,1332112387638321152
128,1332112389244915712
129,1332112390318485504
130,1332112393351143425
131,1332112394030559233
