,id_str
0,1361827701456330757
1,1361827701821214720
2,1361827701959581707
3,1361827701531676672
4,1361827702144184321
5,1361827701527511041
6,1361827702458748931
7,1361827702429392897
8,1361827703725322241
9,1361827703834484736
10,1361827703935041536
11,1361827703696089089
12,1361827704039825409
13,1361827704014798849
14,1361827704346087424
15,1361827704446803968
16,1361827704757121025
17,1361827704757252099
18,1361827704883003392
19,1361827704803373060
20,1361827704933384198
21,1361827704639803397
22,1361827707642904576
23,1361827707152171008
24,1361827708418875394
25,1361827708649545730
26,1361827708427112448
27,1361827709102542849
28,1361827709328982018
29,1361827709748412428
30,1361827711405203457
31,1361827715058438152
32,1361827715872129028
33,1361827722369064960
34,1361827724193525760
35,1361827724122345484
36,1361827725930074112
37,1361827730434756612
38,1361827730707349508
39,1361827732653551617
40,1361827735606333441
41,1361827736654934024
42,1361827737418219520
43,1361827737489584128
44,1361827742161858562
45,1361827747648126980
46,1361827749674045444
47,1361827750261194760
48,1361827751272058882
49,1361827753213968384
50,1361827755478953985
51,1361827755818680321
52,1361827757156540420
53,1361827763351478275
54,1361827763519389700
55,1361827766589480962
56,1361827766686121986
57,1361827767025864705
58,1361827768405815296
59,1361827772621066240
60,1361827773657063425
61,1361827776110682115
62,1361827777821958144
63,1361827784247631884
64,1361827787808604163
65,1361827787829628931
66,1361827796880822273
67,1361827800177659912
68,1361827802945884161
69,1361827806687223811
70,1361827812148195329
71,1361827812877950976
72,1361827813590847491
73,1361827816476528641
74,1361827818238316550
75,1361827820071051264
76,1361827820364783616
77,1361827821107167234
78,1361827824156483591
79,1361827825339219968
80,1361827832608022534
81,1361827837221605380
82,1361827837720813568
83,1361827839348117508
84,1361827843236192259
85,1361827844163203072
86,1361827848407961600
87,1361827851012562945
88,1361827852593815553
89,1361827852656783361
90,1361827855332687873
91,1361827858558177280
92,1361827861577879553
93,1361827865692676098
94,1361827866007240704
95,1361827883300229129
96,1361827886144106497
97,1361827887645614087
98,1361827887855321088
99,1361827894104903680
100,1361827895463661573
101,1361827897057693700
102,1361827911490285569
103,1361827915504246789
104,1361827915705507846
105,1361827917622243330
106,1361827919119740934
107,1361827922588422152
108,1361827924307972097
109,1361827932889632768
110,1361827936316370947
111,1361827936698040328
112,1361827940187607046
113,1361827940892344320
114,1361827944461709316
115,1361827945489268737
116,1361827946470793217
117,1361827953391321088
118,1361827953508831235
119,1361827957992472577
120,1361827959288586241
121,1361827963570970626
122,1361827966582407171
123,1361827967618473988
124,1361827970541907970
125,1361827970839703555
126,1361827971863052288
127,1361827972500631553
128,1361827975721844738
129,1361827975952359426
130,1361827982692782083
131,1361827986853531651
132,1361827997234380800
133,1361827999528742915
134,1361828000766046209
135,1361828001894322179
136,1361828002640908296
137,1361828006377963527
138,1361828020000944128
139,1361828021951492097
140,1361828029148856321
141,1361828034274156545
142,1361828034563694592
143,1361828041404469249
144,1361828042918817793
145,1361828048262336515
146,1361828049830912000
147,1361828058878074880
148,1361828068596342785
149,1361828070966120450
150,1361828071414714369
151,1361828078683578377
152,1361828093254631426
153,1361828093594378240
154,1361828094231904260
155,1361828106353303552
156,1361828106382753794
157,1361828107334811652
158,1361828108538699781
159,1361828110371553280
160,1361828112867106818
161,1361828114314231812
162,1361828114410721291
163,1361828119737491460
164,1361828136132902912
165,1361828139958235138
166,1361828141673586693
167,1361828142617346049
168,1361828143586279429
169,1361828144173449218
170,1361828144727142404
171,1361828149345083392
172,1361828150129418244
173,1361828164327141399
174,1361828165308440576
175,1361828166495465472
176,1361828166680121345
177,1361828168571576321
178,1361828172598185986
179,1361828174351523840
180,1361828175655956485
181,1361828176473645056
182,1361829894997479427
183,1361829896238944258
184,1361829903377829891
185,1361829909782552582
186,1361829911988604928
187,1361829921711079431
188,1361829921958494209
189,1361829922742951937
190,1361829923694936064
191,1361829926341464065
192,1361829929449619457
193,1361829935460085760
194,1361829937171165187
195,1361829938001833999
196,1361829941596200964
197,1361829947225047046
198,1361829951352274949
199,1361829964207845377
200,1361829974714552322
201,1361829976710934528
202,1361829977642201093
203,1361829978128617479
204,1361829989805514756
205,1361829992779436038
206,1361829998672314368
207,1361830000631177219
208,1361830010739433472
209,1361830015751577601
210,1361830017517318144
211,1361830021934047235
212,1361830025037811718
213,1361830027755577350
214,1361830029034946563
215,1361830036450508800
216,1361830037918535680
217,1361830037901758466
218,1361830039755481088
219,1361830040258895878
220,1361830044054609920
221,1361830044776161280
222,1361830050031632384
223,1361830057396723712
224,1361830059804217346
225,1361830065227595783
226,1361830083447713793
227,1361830090657599491
228,1361830092771446785
229,1361830098320707592
230,1361830101109800963
231,1361830105773965313
232,1361830109293010944
233,1361830111234977794
234,1361830111658602497
235,1361830116309929986
236,1361830117291429890
237,1361830126627917824
238,1361830128133677058
239,1361830132722335744
240,1361830141979201544
241,1361830144151752704
242,1361830147318566915
243,1361830149608603653
244,1361830158118883328
245,1361830174753394689
246,1361830175994880001
247,1361830182349373441
248,1361830187256659977
249,1361830193053261830
250,1361830216117673985
251,1361830217707364354
252,1361830217979809792
253,1361830218256637952
254,1361830217963036672
255,1361830226674675714
256,1361830227127771142
257,1361830227597537283
258,1361830231045242880
259,1361830233020710912
260,1361830234971078657
261,1361830234375540739
262,1361830235776446466
263,1361830239211552771
264,1361830242575343617
265,1361830244752248839
266,1361830253388320772
267,1361830255271542786
268,1361830256877858817
269,1361830260069793795
270,1361830272967319562
271,1361830284174368770
272,1361830287752200193
273,1361830312427343872
274,1361830317825392644
275,1361830317972054019
276,1361830320732045314
277,1361830333579030529
278,1361830335852343297
279,1361830338914377729
280,1361830340495482881
281,1361830341581938691
282,1361830342735392772
283,1361830344421347329
284,1361830347768389633
285,1361830370694426625
286,1361830373915721729
287,1361830377745092611
288,1361830397328302083
289,1361830397869318145
290,1361830407449305089
291,1361830409647001601
292,1361830410829787138
293,1361830413723836417
294,1361830418060877826
295,1361830418748764160
296,1361830424301826050
297,1361830427527372800
298,1361830427728707587
299,1361830428638736386
300,1361830433982414851
301,1361830435127402498
302,1361830440349298688
303,1361830451367849990
304,1361830461832536067
305,1361830465901129739
306,1361830469785051136
307,1361830469965348873
308,1361830471173341184
309,1361830483001237505
310,1361830483034845185
311,1361830485840834561
312,1361830487338065923
313,1361830491100483587
314,1361830497484115969
315,1361830499723878403
316,1361830506023813122
317,1361830506711556097
318,1361830508708179969
319,1361830512202035206
320,1361830512734707715
321,1361830514051608576
322,1361830515532308480
323,1361830523761426432
324,1361830526001180674
325,1361830530984120320
326,1361830533215506435
327,1361830536881184770
328,1361830547299971073
329,1361830550353317891
330,1361830565805252610
331,1361830566291664896
332,1361830576404111364
333,1361830579017162753
334,1361830580141359107
335,1361830587820961793
336,1361830588307492867
337,1361830589544816641
338,1361830591172276224
339,1361830593911267333
340,1361830594859139083
341,1361830599762321411
342,1361830600630493186
343,1361830600966107143
344,1361830604866740239
345,1361830605307015169
346,1361830605487448064
347,1361830605860663296
348,1361830605973983233
349,1361830606066352132
350,1361830607156781057
351,1361830608461205504
352,1361830608486465538
353,1361830608914305024
354,1361830613196619781
355,1361830620582866946
356,1361830623753592833
357,1361830624462430209
358,1361830626354212868
359,1361830634398842882
360,1361830659019337728
361,1361830673909227522
362,1361830692594716674
363,1361830704338853895
364,1361830706482204674
365,1361830722995036161
366,1361830727248203776
367,1361830727403339779
368,1361830728909139969
369,1361830730737848325
370,1361830730905522176
371,1361830730943266816
372,1361830733187190785
373,1361830737134182400
374,1361830741546594310
375,1361830750648111105
376,1361830755958018053
377,1361830769606361088
378,1361830771959373826
379,1361830774329245696
380,1361830776296325121
381,1361830778737463297
382,1361830782021423104
383,1361830787184664583
384,1361830798278598656
385,1361830799159484422
386,1361830802149892098
387,1361830810651922438
388,1361830814078685187
389,1361830821171191808
390,1361830822278553600
391,1361830826284040195
392,1361830826787356675
393,1361830831539425280
394,1361830838514692098
395,1361830842666938369
396,1361830849944158214
397,1361830850304770049
398,1361830853928775682
399,1361830872765378560
400,1361830873008644097
401,1361830883641102337
402,1361830897855660037
403,1361830904109301763
404,1361830919447998469
405,1361830936715816961
406,1361830946090209280
407,1361830951249207299
408,1361830958077468673
409,1361830961541963779
410,1361830968718467075
411,1361830969012068357
412,1361830971906031619
413,1361830973034397700
414,1361830974875709443
415,1361830976696049665
416,1361830977090318350
417,1361830978407178241
418,1361830988066734080
419,1361830989232766977
420,1361830995125747716
421,1361830996111286278
422,1361830997461929985
423,1361830998040666113
424,1361830998770520064
425,1361831003342438400
426,1361831003770081281
427,1361831014939697155
428,1361831021533007873
429,1361831022267043847
430,1361831023676436482
431,1361831023999295489
432,1361831025404497926
433,1361831028055154690
434,1361831031159083008
435,1361831045138579457
436,1361831046237462528
437,1361831054164840448
438,1361831061869666305
439,1361831077661143047
440,1361831090453762057
441,1361831097135484928
442,1361831098150313985
443,1361831098444054536
444,1361831102634147842
445,1361831103401754626
446,1361831103888166912
447,1361831106832523264
448,1361831107860123652
449,1361831108703178752
450,1361831118773837829
451,1361831118950043656
452,1361831119889473539
453,1361831124872409094
454,1361831127510581265
455,1361831127544176641
456,1361831128269733889
457,1361831131214192640
458,1361831131302285315
459,1361831132862550019
460,1361831135475625986
461,1361831140991107075
462,1361831143759253504
463,1361831157063585797
464,1361831157092950017
465,1361831159634755584
466,1361831163757801474
467,1361831164072267776
468,1361831179251507206
469,1361831182363750406
470,1361831189741514752
471,1361831192299888642
472,1361831193549955074
473,1361831203142332417
474,1361831203167477761
475,1361831204916371457
476,1361831205553995782
477,1361831217847492608
478,1361831221278334978
479,1361831224801599490
480,1361831232611307520
481,1361831238240198666
482,1361831238567362564
