,id_str
0,1386835230053388288
1,1386835230586245124
2,1386835234751193089
3,1386835238790307846
4,1386835247417856004
5,1386835251159343106
6,1386835272021811214
7,1386835272445353997
8,1386835285003145218
9,1386835297678266368
10,1386835301482500100
11,1386835310105882625
12,1386835326904127491
13,1386835339721981956
14,1386835360274079759
15,1386835360433549320
16,1386835381170081793
17,1386835423180333056
18,1386835431686385666
19,1386835435318517766
20,1386835435960377344
21,1386835444307005441
22,1386835448299884544
23,1386835461017149444
24,1386835461151379458
25,1386835465152516098
26,1386835469363732483
27,1386835477437710337
28,1386835486279442433
29,1386835490201120768
30,1386835502670794757
31,1386835507544481795
32,1386835528218202119
33,1386835532672430085
34,1386835548879429637
35,1386835553413439489
36,1386835570257768455
37,1386835582844874754
38,1386835590939693057
39,1386835620471902209
40,1386835628495605763
41,1386835628894167042
42,1386835628369883138
43,1386835641175060485
44,1386835654223540224
45,1386835662070943745
46,1386835670602330116
47,1386835675283132422
48,1386835675312439307
49,1386835678911213573
50,1386835708309118982
51,1386835712939593728
52,1386835712801218561
53,1386835720837292037
54,1386835733730713603
55,1386835741871837186
56,1386835745839718402
57,1386835750684008449
58,1386835779909992451
59,1386835792031625216
60,1386835792618614787
61,1386835796120858625
62,1386835800596221952
63,1386835800567001092
64,1386835809140035587
65,1386835817314885635
66,1386835822033444866
67,1386835838349283336
68,1386835838672199682
69,1386835842858209283
70,1386835846611947524
71,1386835871903715333
72,1386835871790362626
73,1386835884125790210
74,1386835893122703364
75,1386835901381234693
76,1386835922147237892
77,1386835922227011599
78,1386835930938580994
79,1386835938773450757
80,1386835947409469443
81,1386835968481644544
82,1386835989511901186
83,1386835997757952005
84,1386836002094948354
85,1386836006058426378
86,1386836006167535616
87,1386836023510978564
88,1386836027101401091
89,1386836031656407043
90,1386836044239319049
91,1386836064598437889
92,1386836081560064000
93,1386836081715318785
94,1386836094021509122
95,1386836094482751489
96,1386836098568101888
97,1386836102762348544
98,1386836103114547203
99,1386836107153887232
100,1386836115403984897
101,1386836127794049024
102,1386836131900268544
103,1386836135993819136
104,1386836136585277441
105,1386836144634179596
106,1386836152431251456
107,1386836157602746372
108,1386836161537007618
109,1386836161621024771
110,1386836165462921220
111,1386836178473717764
112,1386836186543448066
113,1386836199365545988
114,1386836224615145472
115,1386836245456867328
116,1386836249353367554
117,1386836249294643206
118,1386836253325201415
119,1386836253677703172
120,1386836253623025668
121,1386836256609476617
122,1386836263844655104
123,1386836287554871298
124,1386836291325599745
125,1386836295012474884
126,1386836316445368323
127,1386836321298120708
128,1386836354147946497
129,1386836366886014982
130,1386836379359907840
131,1386836379733159937
132,1386836379947130885
133,1386836392127320065
134,1386836404697714689
135,1386836412977369093
136,1386836413245796352
137,1386836425455415298
138,1386836429930643457
139,1386836437866274821
140,1386836438197555200
141,1386836446326185984
142,1386836450302316545
143,1386836451065835523
144,1386836455226544130
145,1386836467968794625
146,1386836468270776326
147,1386836491893047296
148,1386836500923432961
149,1386836505184948228
150,1386836508951318529
151,1386836513879642114
152,1386836517650325507
153,1386836539099947009
154,1386836547220107268
155,1386836547274780673
156,1386836547337474051
157,1386836551146131456
158,1386836572729798656
159,1386836593655357443
160,1386836610357022723
161,1386836610570801152
162,1386836618795958277
163,1386836626018607107
164,1386836639805100034
165,1386836660231544833
166,1386836669173743616
